ranking_date,rank,name,title,country,rating,games,birth_year
27-09-09,93,Riazantsev_Alexander,g,RUS,2646,11,1985
27-09-09,94,Seirawan_Yasser,g,USA,2646,0,1960
27-09-09,95,Fier_Alexandr,g,BRA,2644,31,1988
27-09-09,96,GrandaZuniga_JulioE,g,PER,2644,27,1967
27-09-09,97,So_Wesley,g,PHI,2644,9,1993
27-09-09,98,Fedorchuk_SergeyA.,g,UKR,2643,37,1981
27-09-09,99,Amonatov_Farrukh,g,TJK,2643,13,1978
27-09-09,100,Kazhgaleyev_Murtas,g,KAZ,2643,9,1973
27-11-09,1,Topalov_Veselin,g,BUL,2810,10,1975
27-11-09,2,Carlsen_Magnus,g,NOR,2801,10,1990
27-11-09,3,Anand_Viswanathan,g,IND,2788,0,1969
27-11-09,4,Aronian_Levon,g,ARM,2786,13,1982
27-11-09,5,Kramnik_Vladimir,g,RUS,2772,0,1975
27-11-09,6,Gashimov_Vugar,g,AZE,2758,11,1986
27-11-09,7,Gelfand_Boris,g,ISR,2758,11,1968
27-11-09,8,Svidler_Peter,g,RUS,2754,17,1976
27-11-09,9,Leko_Peter,g,HUN,2752,10,1979
27-11-09,10,Morozevich_Alexander,g,RUS,2750,0,1977
27-11-09,11,Radjabov_Teimour,g,AZE,2748,10,1987
27-11-09,12,Ivanchuk_Vassily,g,UKR,2739,13,1969
27-11-09,13,Ponomariov_Ruslan,g,UKR,2739,5,1983
27-11-09,14,Grischuk_Alexander,g,RUS,2736,13,1983
27-11-09,15,Jakovenko_Dmitry,g,RUS,2736,10,1983
27-11-09,16,Wang_Yue,g,CHN,2734,27,1987
27-11-09,17,Eljanov_Pavel,g,UKR,2729,15,1983
27-11-09,18,Karjakin_Sergey,g,UKR,2723,12,1990
27-11-09,19,Mamedyarov_Shakhriyar,g,AZE,2719,25,1985
27-11-09,20,Shirov_Alexei,g,ESP,2719,18,1972
27-11-09,21,DominguezPerez_Leinier,g,CUB,2719,0,1983
27-11-09,22,Movsesian_Sergei,g,SVK,2718,16,1978
27-11-09,23,Vachier-Lagrave_Maxime,g,FRA,2718,0,1990
27-11-09,24,Nakamura_Hikaru,g,USA,2715,17,1987
27-11-09,25,Alekseev_Evgeny,g,RUS,2715,7,1985
27-11-09,26,VallejoPons_Francisco,g,ESP,2711,20,1982
27-11-09,27,Tomashevsky_Evgeny,g,RUS,2708,21,1987
27-11-09,28,Wang_Hao,g,CHN,2708,13,1989
27-11-09,29,Short_NigelD,g,ENG,2707,16,1965
27-11-09,30,Navara_David,g,CZE,2707,9,1985
27-11-09,31,Malakhov_Vladimir,g,RUS,2706,26,1980
27-11-09,32,Kasimdzhanov_Rustam,g,UZB,2705,5,1979
27-11-09,33,Almasi_Zoltan,g,HUN,2704,15,1976
27-11-09,34,Bacrot_Etienne,g,FRA,2700,27,1983
27-11-09,35,Akopian_Vladimir,g,ARM,2700,7,1971
27-11-09,36,Adams_Michael,g,ENG,2698,12,1971
27-11-09,37,Rublevsky_Sergei,g,RUS,2697,17,1974
27-11-09,38,Nielsen_PeterHeine,g,DEN,2697,10,1973
27-11-09,39,Jobava_Baadur,g,GEO,2696,0,1983
27-11-09,40,Motylev_Alexander,g,RUS,2695,23,1979
27-11-09,41,Kamsky_Gata,g,USA,2695,16,1974
27-11-09,42,Vitiugov_Nikita,g,RUS,2694,24,1987
27-11-09,43,Bologan_Viktor,g,MDA,2692,24,1971
27-11-09,44,Volokitin_Andrei,g,UKR,2691,16,1986
27-11-09,45,Naiditsch_Arkadij,g,GER,2689,26,1985
27-11-09,46,Miroshnichenko_Evgenij,g,UKR,2686,26,1978
27-11-09,47,Bu_Xiangzhi,g,CHN,2682,22,1985
27-11-09,48,Polgar_Judit,g,HUN,2680,6,1976
27-11-09,49,Moiseenko_Alexander,g,UKR,2677,17,1980
27-11-09,50,Nisipeanu_Liviu-Dieter,g,ROU,2677,14,1976
27-11-09,51,Sargissian_Gabriel,g,ARM,2676,16,1983
27-11-09,52,Onischuk_Alexander,g,USA,2672,18,1975
27-11-09,53,Harikrishna_P.,g,IND,2672,16,1986
27-11-09,54,Georgiev_Kiril,g,BUL,2672,13,1965
27-11-09,55,Cheparinov_Ivan,g,BUL,2671,5,1986
27-11-09,56,Efimenko_Zahar,g,UKR,2668,24,1985
27-11-09,57,Sutovsky_Emil,g,ISR,2666,26,1977
27-11-09,58,Kurnosov_Igor,g,RUS,2666,20,1985
27-11-09,59,Najer_Evgeniy,g,RUS,2666,17,1977
27-11-09,60,Ni_Hua,g,CHN,2665,35,1983
27-11-09,61,Tiviakov_Sergei,g,NED,2664,34,1973
27-11-09,62,Areshchenko_Alexander,g,UKR,2664,16,1986
27-11-09,63,Landa_Konstantin,g,RUS,2664,16,1972
27-11-09,64,Sasikiran_Krishnan,g,IND,2664,9,1981
27-11-09,65,Smirin_Ilia,g,ISR,2662,16,1968
27-11-09,66,Berkes_Ferenc,g,HUN,2661,21,1985
27-11-09,67,Riazantsev_Alexander,g,RUS,2661,16,1985
27-11-09,68,Roiz_Michael,g,ISR,2659,3,1983
27-11-09,69,Krasenkow_Michal,g,POL,2656,19,1963
27-11-09,70,Lastin_Alexander,g,RUS,2656,11,1976
27-11-09,71,Pashikian_Arman,g,ARM,2656,11,1987
27-11-09,72,Dreev_Alexey,g,RUS,2655,44,1969
27-11-09,73,Baklan_Vladimir,g,UKR,2655,32,1978
27-11-09,74,Avrukh_Boris,g,ISR,2655,7,1978
27-11-09,75,Ganguly_SuryaShekhar,g,IND,2654,25,1983
27-11-09,76,Fier_Alexandr,g,BRA,2653,28,1988
27-11-09,77,Kazhgaleyev_Murtas,g,KAZ,2653,15,1973
27-11-09,78,Fressinet_Laurent,g,FRA,2653,14,1981
27-11-09,79,Meier_Georg,g,GER,2653,10,1987
27-11-09,80,Grachev_Boris,g,RUS,2652,23,1986
27-11-09,81,Caruana_Fabiano,g,ITA,2652,21,1992
27-11-09,82,Predojevic_Borki,g,BIH,2652,17,1987
27-11-09,83,VanWely_Loek,g,NED,2652,15,1972
27-11-09,84,Sokolov_Ivan,g,BIH,2652,11,1968
27-11-09,85,Milov_Vadim,g,SUI,2652,5,1972
27-11-09,86,Timofeev_Artyom,g,RUS,2651,22,1985
27-11-09,87,Postny_Evgeny,g,ISR,2650,26,1981
27-11-09,88,Smeets_Jan,g,NED,2650,17,1985
27-11-09,89,Fridman_Daniel,g,GER,2649,15,1976
27-11-09,90,Seirawan_Yasser,g,USA,2649,1,1960
27-11-09,91,Vescovi_Giovanni,g,BRA,2648,19,1978
27-11-09,92,Beliavsky_AlexanderG,g,SLO,2648,17,1953
27-11-09,93,Zhigalko_Sergei,g,BLR,2646,0,1989
27-11-09,94,Inarkiev_Ernesto,g,RUS,2645,21,1985
27-11-09,95,Savchenko_Boris,g,RUS,2644,29,1986
27-11-09,96,Khismatullin_Denis,g,RUS,2643,16,1984
27-11-09,97,Socko_Bartosz,g,POL,2643,15,1978
27-11-09,98,Kobalia_Mikhail,g,RUS,2643,9,1978
27-11-09,99,Korobov_Anton,g,UKR,2642,14,1985
27-11-09,100,Tkachiev_Vladislav,g,FRA,2642,14,1973
27-11-09,101,Tregubov_PavelV.,g,RUS,2642,11,1971
27-01-10,1,Carlsen_Magnus,g,NOR,2810,16,1990
27-01-10,2,Topalov_Veselin,g,BUL,2805,4,1975
27-01-10,3,Anand_Viswanathan,g,IND,2790,9,1969
27-01-10,4,Kramnik_Vladimir,g,RUS,2788,16,1975
27-01-10,5,Aronian_Levon,g,ARM,2781,17,1982
27-01-10,6,Gelfand_Boris,g,ISR,2761,25,1968
27-01-10,7,Gashimov_Vugar,g,AZE,2759,21,1986
27-01-10,8,Ivanchuk_Vassily,g,UKR,2749,13,1969
27-01-10,9,Wang_Yue,g,CHN,2749,8,1987
27-01-10,10,Svidler_Peter,g,RUS,2744,27,1976
27-01-10,11,Mamedyarov_Shakhriyar,g,AZE,2741,19,1985
27-01-10,12,Leko_Peter,g,HUN,2739,9,1979
27-01-10,13,Ponomariov_Ruslan,g,UKR,2737,25,1983
27-01-10,14,Eljanov_Pavel,g,UKR,2736,14,1983
27-01-10,15,Grischuk_Alexander,g,RUS,2736,8,1983
27-01-10,16,Radjabov_Teimour,g,AZE,2733,13,1987
27-01-10,17,Morozevich_Alexander,g,RUS,2732,19,1977
27-01-10,18,Vachier-Lagrave_Maxime,g,FRA,2730,21,1990
27-01-10,19,Jakovenko_Dmitry,g,RUS,2730,17,1983
27-01-10,20,Shirov_Alexei,g,ESP,2723,19,1972
27-01-10,21,Karjakin_Sergey,g,RUS,2720,12,1990
27-01-10,22,Malakhov_Vladimir,g,RUS,2716,15,1980
27-01-10,23,Wang_Hao,g,CHN,2715,10,1989
27-01-10,24,Bacrot_Etienne,g,FRA,2713,18,1983
27-01-10,25,DominguezPerez_Leinier,g,CUB,2712,4,1983
27-01-10,26,Almasi_Zoltan,g,HUN,2710,7,1976
27-01-10,27,Navara_David,g,CZE,2708,15,1985
27-01-10,28,Nakamura_Hikaru,g,USA,2708,7,1987
27-01-10,29,Movsesian_Sergei,g,SVK,2708,2,1978
27-01-10,30,Tomashevsky_Evgeny,g,RUS,2705,14,1987
27-01-10,31,VallejoPons_Francisco,g,ESP,2705,10,1982
27-01-10,32,Jobava_Baadur,g,GEO,2704,15,1983
27-01-10,33,Alekseev_Evgeny,g,RUS,2703,13,1985
27-01-10,34,Kasimdzhanov_Rustam,g,UZB,2702,2,1979
27-01-10,35,Motylev_Alexander,g,RUS,2697,6,1979
27-01-10,36,Rublevsky_Sergei,g,RUS,2697,4,1974
27-01-10,37,Nielsen_PeterHeine,g,DEN,2697,0,1973
27-01-10,38,Short_NigelD,g,ENG,2696,7,1965
27-01-10,39,Adams_Michael,g,ENG,2694,17,1971
27-01-10,40,Kamsky_Gata,g,USA,2693,6,1974
27-01-10,41,Vitiugov_Nikita,g,RUS,2692,8,1987
27-01-10,42,Volokitin_Andrei,g,UKR,2692,8,1986
27-01-10,43,Bologan_Viktor,g,MDA,2692,6,1971
27-01-10,44,Naiditsch_Arkadij,g,GER,2687,13,1985
27-01-10,45,Miroshnichenko_Evgenij,g,UKR,2686,0,1978
27-01-10,46,Polgar_Judit,g,HUN,2682,4,1976
27-01-10,47,Nisipeanu_Liviu-Dieter,g,ROU,2681,12,1976
27-01-10,48,Sargissian_Gabriel,g,ARM,2680,12,1983
27-01-10,49,Akopian_Vladimir,g,ARM,2678,10,1971
27-01-10,50,Moiseenko_Alexander,g,UKR,2677,0,1980
27-01-10,51,Caruana_Fabiano,g,ITA,2675,18,1992
27-01-10,52,Bu_Xiangzhi,g,CHN,2673,6,1985
27-01-10,53,Georgiev_Kiril,g,BUL,2672,0,1965
27-01-10,54,Harikrishna_P.,g,IND,2672,0,1986
27-01-10,55,Fressinet_Laurent,g,FRA,2670,12,1981
27-01-10,56,Areshchenko_Alexander,g,UKR,2670,6,1986
27-01-10,57,Onischuk_Alexander,g,USA,2670,4,1975
27-01-10,58,Zhigalko_Sergei,g,BLR,2668,13,1989
27-01-10,59,Smirin_Ilia,g,ISR,2668,11,1968
27-01-10,60,Kurnosov_Igor,g,RUS,2668,10,1985
27-01-10,61,Najer_Evgeniy,g,RUS,2665,4,1977
27-01-10,62,Tiviakov_Sergei,g,NED,2662,2,1973
27-01-10,63,Riazantsev_Alexander,g,RUS,2661,0,1985
27-01-10,64,Vescovi_Giovanni,g,BRA,2660,20,1978
27-01-10,65,Cheparinov_Ivan,g,BUL,2660,15,1986
27-01-10,66,Berkes_Ferenc,g,HUN,2659,9,1985
27-01-10,67,Lastin_Alexander,g,RUS,2659,4,1976
27-01-10,68,Meier_Georg,g,GER,2658,12,1987
27-01-10,69,Nepomniachtchi_Ian,g,RUS,2658,10,1990
27-01-10,70,Beliavsky_AlexanderG,g,SLO,2657,18,1953
27-01-10,71,Efimenko_Zahar,g,UKR,2657,10,1985
27-01-10,72,Ni_Hua,g,CHN,2657,10,1983
27-01-10,73,Smeets_Jan,g,NED,2657,10,1985
27-01-10,74,Sutovsky_Emil,g,ISR,2657,9,1977
27-01-10,75,Roiz_Michael,g,ISR,2657,8,1983
27-01-10,76,Avrukh_Boris,g,ISR,2656,8,1978
27-01-10,77,So_Wesley,g,PHI,2656,8,1993
27-01-10,78,Krasenkow_Michal,g,POL,2656,0,1963
27-01-10,79,Fridman_Daniel,g,GER,2654,8,1976
27-01-10,80,Ganguly_SuryaShekhar,g,IND,2654,4,1983
27-01-10,81,Baklan_Vladimir,g,UKR,2654,2,1978
27-01-10,82,Grachev_Boris,g,RUS,2653,18,1986
27-01-10,83,Sasikiran_Krishnan,g,IND,2653,4,1981
27-01-10,84,Laznicka_Viktor,g,CZE,2652,16,1988
27-01-10,85,Timofeev_Artyom,g,RUS,2652,4,1985
27-01-10,86,Khismatullin_Denis,g,RUS,2651,16,1984
27-01-10,87,Dreev_Alexey,g,RUS,2650,9,1969
27-01-10,88,Sokolov_Ivan,g,BIH,2649,12,1968
27-01-10,89,Inarkiev_Ernesto,g,RUS,2649,6,1985
27-01-10,90,Seirawan_Yasser,g,USA,2649,2,1960
27-01-10,91,Korobov_Anton,g,UKR,2648,17,1985
27-01-10,92,Postny_Evgeny,g,ISR,2648,7,1981
27-01-10,93,Le_QuangLiem,g,VIE,2647,20,1991
27-01-10,94,Pashikian_Arman,g,ARM,2647,6,1987
27-01-10,95,Landa_Konstantin,g,RUS,2645,10,1972
27-01-10,96,Milov_Vadim,g,SUI,2644,6,1972
27-01-10,97,Nyback_Tomi,g,FIN,2643,13,1985
27-01-10,98,Bareev_Evgeny,g,RUS,2643,10,1966
27-01-10,99,Kazhgaleyev_Murtas,g,KAZ,2643,9,1973
27-01-10,100,Socko_Bartosz,g,POL,2643,8,1978
27-03-10,1,Carlsen_Magnus,g,NOR,2813,13,1990
27-03-10,2,Topalov_Veselin,g,BUL,2805,0,1975
27-03-10,3,Kramnik_Vladimir,g,RUS,2790,13,1975
27-03-10,4,Anand_Viswanathan,g,IND,2787,13,1969
27-03-10,5,Aronian_Levon,g,ARM,2782,9,1982
27-03-10,6,Mamedyarov_Shakhriyar,g,AZE,2760,9,1985
27-03-10,7,Grischuk_Alexander,g,RUS,2756,16,1983
27-03-10,8,Svidler_Peter,g,RUS,2750,9,1976
27-03-10,9,Gelfand_Boris,g,ISR,2750,7,1968
27-03-10,10,Wang_Yue,g,CHN,2749,0,1987
27-03-10,11,Ivanchuk_Vassily,g,UKR,2748,13,1969
27-03-10,12,Gashimov_Vugar,g,AZE,2740,7,1986
27-03-10,13,Radjabov_Teimour,g,AZE,2740,7,1987
27-03-10,14,Shirov_Alexei,g,ESP,2737,13,1972
27-03-10,15,Ponomariov_Ruslan,g,UKR,2737,0,1983
27-03-10,16,Eljanov_Pavel,g,UKR,2736,0,1983
27-03-10,17,Nakamura_Hikaru,g,USA,2735,21,1987
27-03-10,18,Leko_Peter,g,HUN,2735,13,1979
27-03-10,19,Vachier-Lagrave_Maxime,g,FRA,2727,9,1990
27-03-10,20,Jakovenko_Dmitry,g,RUS,2725,14,1983
27-03-10,21,Karjakin_Sergey,g,RUS,2725,13,1990
27-03-10,22,Malakhov_Vladimir,g,RUS,2721,7,1980
27-03-10,23,Almasi_Zoltan,g,HUN,2720,9,1976
27-03-10,24,Morozevich_Alexander,g,RUS,2715,6,1977
27-03-10,25,Wang_Hao,g,CHN,2715,0,1989
27-03-10,26,Bacrot_Etienne,g,FRA,2714,19,1983
27-03-10,27,DominguezPerez_Leinier,g,CUB,2713,13,1983
27-03-10,28,Vitiugov_Nikita,g,RUS,2710,15,1987
27-03-10,29,Movsesian_Sergei,g,SVK,2709,10,1978
27-03-10,30,VallejoPons_Francisco,g,ESP,2708,10,1982
27-03-10,31,Navara_David,g,CZE,2708,0,1985
27-03-10,32,Motylev_Alexander,g,RUS,2705,18,1979
27-03-10,33,Adams_Michael,g,ENG,2704,10,1971
27-03-10,34,Kamsky_Gata,g,USA,2702,28,1974
27-03-10,35,Kasimdzhanov_Rustam,g,UZB,2702,0,1979
27-03-10,36,Tomashevsky_Evgeny,g,RUS,2701,14,1987
27-03-10,37,Alekseev_Evgeny,g,RUS,2700,9,1985
27-03-10,38,Rublevsky_Sergei,g,RUS,2697,8,1974
27-03-10,39,Nielsen_PeterHeine,g,DEN,2697,0,1973
27-03-10,40,Jobava_Baadur,g,GEO,2695,9,1983
27-03-10,41,Naiditsch_Arkadij,g,GER,2691,22,1985
27-03-10,42,Le_QuangLiem,g,VIE,2689,35,1991
27-03-10,43,Akopian_Vladimir,g,ARM,2688,9,1971
27-03-10,44,Onischuk_Alexander,g,USA,2687,9,1975
27-03-10,45,Volokitin_Andrei,g,UKR,2687,9,1986
27-03-10,46,Sasikiran_Krishnan,g,IND,2686,33,1981
27-03-10,47,Short_NigelD,g,ENG,2686,13,1965
27-03-10,48,Miroshnichenko_Evgenij,g,UKR,2686,0,1978
27-03-10,49,Bologan_Viktor,g,MDA,2684,18,1971
27-03-10,50,Bu_Xiangzhi,g,CHN,2682,18,1985
27-03-10,51,Polgar_Judit,g,HUN,2682,0,1976
27-03-10,52,Caruana_Fabiano,g,ITA,2680,22,1992
27-03-10,53,Sargissian_Gabriel,g,ARM,2675,15,1983
27-03-10,54,Kurnosov_Igor,g,RUS,2674,9,1985
27-03-10,55,Ganguly_SuryaShekhar,g,IND,2672,13,1983
27-03-10,56,Fressinet_Laurent,g,FRA,2670,10,1981
27-03-10,57,Areshchenko_Alexander,g,UKR,2670,0,1986
27-03-10,58,Georgiev_Kiril,g,BUL,2669,18,1965
27-03-10,59,Moiseenko_Alexander,g,UKR,2668,9,1980
27-03-10,60,Grachev_Boris,g,RUS,2667,27,1986
27-03-10,61,Bareev_Evgeny,g,RUS,2667,18,1966
27-03-10,62,Ni_Hua,g,CHN,2667,13,1983
27-03-10,63,Inarkiev_Ernesto,g,RUS,2667,9,1985
27-03-10,64,So_Wesley,g,PHI,2665,22,1993
27-03-10,65,Najer_Evgeniy,g,RUS,2665,18,1977
27-03-10,66,Korobov_Anton,g,UKR,2663,9,1985
27-03-10,67,Meier_Georg,g,GER,2663,9,1987
27-03-10,68,Nisipeanu_Liviu-Dieter,g,ROU,2661,13,1976
27-03-10,69,Harikrishna_P.,g,IND,2660,27,1986
27-03-10,70,Wojtaszek_Radoslaw,g,POL,2660,18,1987
27-03-10,71,Riazantsev_Alexander,g,RUS,2660,9,1985
27-03-10,72,Laznicka_Viktor,g,CZE,2659,9,1988
27-03-10,73,Berkes_Ferenc,g,HUN,2659,0,1985
27-03-10,74,Lautier_Joel,g,FRA,2658,0,1973
27-03-10,75,Cheparinov_Ivan,g,BUL,2657,19,1986
27-03-10,76,Khismatullin_Denis,g,RUS,2657,18,1984
27-03-10,77,Beliavsky_AlexanderG,g,SLO,2657,0,1953
27-03-10,78,Nepomniachtchi_Ian,g,RUS,2656,18,1990
27-03-10,79,Avrukh_Boris,g,ISR,2656,0,1978
27-03-10,80,Timofeev_Artyom,g,RUS,2655,18,1985
27-03-10,81,Tiviakov_Sergei,g,NED,2653,13,1973
27-03-10,82,Dreev_Alexey,g,RUS,2653,9,1969
27-03-10,83,Savchenko_Boris,g,RUS,2652,18,1986
27-03-10,84,Pashikian_Arman,g,ARM,2652,15,1987
27-03-10,85,Krasenkow_Michal,g,POL,2652,9,1963
27-03-10,86,Roiz_Michael,g,ISR,2652,6,1983
27-03-10,87,Smeets_Jan,g,NED,2651,14,1985
27-03-10,88,Seirawan_Yasser,g,USA,2651,1,1960
27-03-10,89,Sutovsky_Emil,g,ISR,2650,20,1977
27-03-10,90,Fridman_Daniel,g,GER,2650,10,1976
27-03-10,91,Zhou_Jianchao,g,CHN,2650,9,1988
27-03-10,92,Fedorchuk_SergeyA.,g,UKR,2649,18,1981
27-03-10,93,Zhigalko_Sergei,g,BLR,2648,29,1989
27-03-10,94,Smirin_Ilia,g,ISR,2647,14,1968
27-03-10,95,Gustafsson_Jan,g,GER,2646,10,1979
27-03-10,96,Andreikin_Dmitry,g,RUS,2645,9,1990
27-03-10,97,Baklan_Vladimir,g,UKR,2644,9,1978
27-03-10,98,Milov_Vadim,g,SUI,2644,0,1972
27-03-10,99,GrandaZuniga_JulioE,g,PER,2643,18,1967
27-03-10,100,Lastin_Alexander,g,RUS,2643,9,1976
27-03-10,101,Zvjaginsev_Vadim,g,RUS,2643,9,1976
27-05-10,1,Carlsen_Magnus,g,NOR,2813,0,1990
27-05-10,2,Topalov_Veselin,g,BUL,2812,10,1975
27-05-10,3,Kramnik_Vladimir,g,RUS,2790,0,1975
27-05-10,4,Anand_Viswanathan,g,IND,2789,2,1969
27-05-10,5,Aronian_Levon,g,ARM,2783,10,1982
27-05-10,6,Mamedyarov_Shakhriyar,g,AZE,2763,4,1985
27-05-10,7,Grischuk_Alexander,g,RUS,2760,18,1983
27-05-10,8,Wang_Yue,g,CHN,2752,7,1987
27-05-10,9,Eljanov_Pavel,g,UKR,2751,20,1983
27-05-10,10,Shirov_Alexei,g,ESP,2742,10,1972
27-05-10,11,Gelfand_Boris,g,ISR,2741,16,1968
27-05-10,12,Ivanchuk_Vassily,g,UKR,2741,10,1969
27-05-10,13,Radjabov_Teimour,g,AZE,2740,0,1987
27-05-10,14,Karjakin_Sergey,g,RUS,2739,7,1990
27-05-10,15,Svidler_Peter,g,RUS,2735,15,1976
27-05-10,16,Leko_Peter,g,HUN,2735,0,1979
27-05-10,17,Gashimov_Vugar,g,AZE,2734,14,1986
27-05-10,18,Ponomariov_Ruslan,g,UKR,2733,7,1983
27-05-10,19,Nakamura_Hikaru,g,USA,2733,4,1987
27-05-10,20,Almasi_Zoltan,g,HUN,2725,11,1976
27-05-10,21,Jakovenko_Dmitry,g,RUS,2725,10,1983
27-05-10,22,Malakhov_Vladimir,g,RUS,2722,12,1980
27-05-10,23,Wang_Hao,g,CHN,2722,10,1989
27-05-10,24,Navara_David,g,CZE,2718,24,1985
27-05-10,25,Movsesian_Sergei,g,SVK,2717,35,1978
27-05-10,26,Jobava_Baadur,g,GEO,2715,11,1983
27-05-10,27,Morozevich_Alexander,g,RUS,2715,0,1977
27-05-10,28,DominguezPerez_Leinier,g,CUB,2713,0,1983
27-05-10,29,Bacrot_Etienne,g,FRA,2710,25,1983
27-05-10,30,Vachier-Lagrave_Maxime,g,FRA,2710,15,1990
27-05-10,31,Tomashevsky_Evgeny,g,RUS,2708,18,1987
27-05-10,32,Vitiugov_Nikita,g,RUS,2707,18,1987
27-05-10,33,Motylev_Alexander,g,RUS,2704,21,1979
27-05-10,34,Rublevsky_Sergei,g,RUS,2704,9,1974
27-05-10,35,VallejoPons_Francisco,g,ESP,2703,30,1982
27-05-10,36,Kamsky_Gata,g,USA,2702,9,1974
27-05-10,37,Alekseev_Evgeny,g,RUS,2700,20,1985
27-05-10,38,Onischuk_Alexander,g,USA,2699,9,1975
27-05-10,39,Kasimdzhanov_Rustam,g,UZB,2699,3,1979
27-05-10,40,Nielsen_PeterHeine,g,DEN,2698,9,1973
27-05-10,41,Adams_Michael,g,ENG,2697,19,1971
27-05-10,42,Nepomniachtchi_Ian,g,RUS,2695,20,1990
27-05-10,43,Akopian_Vladimir,g,ARM,2694,11,1971
27-05-10,44,Sasikiran_Krishnan,g,IND,2690,6,1981
27-05-10,45,Fressinet_Laurent,g,FRA,2689,28,1981
27-05-10,46,Le_QuangLiem,g,VIE,2687,13,1991
27-05-10,47,Naiditsch_Arkadij,g,GER,2686,34,1985
27-05-10,48,Short_NigelD,g,ENG,2685,9,1965
27-05-10,49,Miroshnichenko_Evgenij,g,UKR,2684,4,1978
27-05-10,50,Polgar_Judit,g,HUN,2682,0,1976
27-05-10,51,Bu_Xiangzhi,g,CHN,2681,3,1985
27-05-10,52,Kurnosov_Igor,g,RUS,2680,28,1985
27-05-10,53,Efimenko_Zahar,g,UKR,2677,29,1985
27-05-10,54,Timofeev_Artyom,g,RUS,2677,18,1985
27-05-10,55,Sargissian_Gabriel,g,ARM,2677,11,1983
27-05-10,56,Berkes_Ferenc,g,HUN,2676,19,1985
27-05-10,57,Caruana_Fabiano,g,ITA,2675,21,1992
27-05-10,58,Riazantsev_Alexander,g,RUS,2674,20,1985
27-05-10,59,Nisipeanu_Liviu-Dieter,g,ROU,2672,19,1976
27-05-10,60,Ganguly_SuryaShekhar,g,IND,2672,0,1983
27-05-10,61,Inarkiev_Ernesto,g,RUS,2669,18,1985
27-05-10,62,Moiseenko_Alexander,g,UKR,2669,17,1980
27-05-10,63,BruzonBatista_Lazaro,g,CUB,2668,27,1982
27-05-10,64,Bologan_Viktor,g,MDA,2668,21,1971
27-05-10,65,Grachev_Boris,g,RUS,2667,17,1986
27-05-10,66,Ni_Hua,g,CHN,2667,7,1983
27-05-10,67,So_Wesley,g,PHI,2665,0,1993
27-05-10,68,Roiz_Michael,g,ISR,2664,27,1983
27-05-10,69,Volokitin_Andrei,g,UKR,2664,25,1986
27-05-10,70,Najer_Evgeniy,g,RUS,2663,28,1977
27-05-10,71,Areshchenko_Alexander,g,UKR,2663,22,1986
27-05-10,72,Bareev_Evgeny,g,RUS,2663,11,1966
27-05-10,73,Wojtaszek_Radoslaw,g,POL,2663,5,1987
27-05-10,74,Georgiev_Kiril,g,BUL,2662,24,1965
27-05-10,75,Sutovsky_Emil,g,ISR,2661,11,1977
27-05-10,76,Harikrishna_P.,g,IND,2660,0,1986
27-05-10,77,Smeets_Jan,g,NED,2659,6,1985
27-05-10,78,Khismatullin_Denis,g,RUS,2657,18,1984
27-05-10,79,Zvjaginsev_Vadim,g,RUS,2656,18,1976
27-05-10,80,Avrukh_Boris,g,ISR,2656,0,1978
27-05-10,81,Dreev_Alexey,g,RUS,2655,21,1969
27-05-10,82,Fridman_Daniel,g,GER,2654,36,1976
27-05-10,83,Sokolov_Ivan,g,BIH,2654,25,1968
27-05-10,84,VanWely_Loek,g,NED,2653,13,1972
27-05-10,85,Mamedov_Rauf,g,AZE,2653,11,1988
27-05-10,86,Zhou_Jianchao,g,CHN,2652,4,1988
27-05-10,87,Korobov_Anton,g,UKR,2649,13,1985
27-05-10,88,Kobalia_Mikhail,g,RUS,2648,20,1978
27-05-10,89,Zhigalko_Sergei,g,BLR,2647,20,1989
27-05-10,90,Fedorchuk_SergeyA.,g,UKR,2646,13,1981
27-05-10,91,Beliavsky_AlexanderG,g,SLO,2645,25,1953
27-05-10,92,Socko_Bartosz,g,POL,2644,18,1978
27-05-10,93,Seirawan_Yasser,g,USA,2644,3,1960
27-05-10,94,Milov_Vadim,g,SUI,2644,0,1972
27-05-10,95,Andreikin_Dmitry,g,RUS,2643,5,1990
27-05-10,96,Lastin_Alexander,g,RUS,2643,0,1976
27-05-10,97,Giri_Anish,g,NED,2642,24,1994
27-05-10,98,Savchenko_Boris,g,RUS,2642,17,1986
27-05-10,99,Nguyen_NgocTruongSon,g,VIE,2642,0,1990
27-05-10,100,Gustafsson_Jan,g,GER,2640,24,1979
27-05-10,101,Cheparinov_Ivan,g,BUL,2640,11,1986
27-05-10,102,Vuckovic_Bojan,g,SRB,2640,11,1980
27-05-10,103,Sandipan_Chanda,g,IND,2640,2,1983
27-07-10,1,Carlsen_Magnus,g,NOR,2826,10,1990
27-07-10,2,Topalov_Veselin,g,BUL,2803,12,1975
27-07-10,3,Anand_Viswanathan,g,IND,2800,13,1969
27-07-10,4,Kramnik_Vladimir,g,RUS,2790,0,1975
27-07-10,5,Aronian_Levon,g,ARM,2783,0,1982
27-07-10,6,Mamedyarov_Shakhriyar,g,AZE,2761,13,1985
27-07-10,7,Grischuk_Alexander,g,RUS,2760,0,1983
27-07-10,8,Eljanov_Pavel,g,UKR,2755,16,1983
27-07-10,9,Shirov_Alexei,g,ESP,2749,7,1972
27-07-10,10,Radjabov_Teimour,g,AZE,2748,23,1987
